GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "06001","Alameda, CA",8,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3207298,3454931,3668435,4075150,4126959,4354256,4791621,5120673,4568625
 "06001","Alameda, CA",8,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",12248934,12144103,13587862,13962597,14091655,14833796,15184261,15398340,14554656,15641916,15711260,17016406,18002445,18324740,21230495,23306880,24958887,26237410,26823558,28492783
 "06001","Alameda, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),15643350,16405322,16894798,19390421,21010085,23836163,24986564,26103842,27427505
 "06001","Alameda, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),68300166,71523961,75538206,82026650,84949109,89952323,95247939,99301586,95172447
 "06003","Alpine, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",58668,62172,64541,63844,67562,71016,80894,79975,78545,82770,93872,95294,93927,102705,108503,109263,110843,114055,121948,112415
 "06003","Alpine, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",50035,52533,52665,49937,52830,55310,63487,61094,60875,65041,75111,76252,72595,80990,85789,83479,85395,84650,87715,75950
 "06003","Alpine, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),402,(D),(D),(D),312,53,0,110,9,40,(D),38,(D),119,112,0,3,(D)
 "06003","Alpine, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",(D),(D),0,0,0,0,0,0,0,0,0,0,(D),0,(D),0,0,0,0,0
 "06003","Alpine, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",41,374,446,507,283,389,396,333,(D),274,(D),261,272,265,303,394,(D),361,446,511
 "06003","Alpine, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",(D),2772,(D),(D),3588,3014,(D),4266,5677,2780,1967,(D),(D),2553,(D),1026,(D),(D),(D),(D)
 "06003","Alpine, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",734,754,(D),232,175,135,102,132,278,316,159,5,151,102,(D),(D),(D),(D),(D),(D)
 "06003","Alpine, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",105,122,(D),113,100,31,17,27,144,146,111,0,114,70,(D),(D),(D),(D),(D),(D)
 "06003","Alpine, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",629,632,460,119,75,104,85,105,134,170,48,5,37,32,493,(D),(D),(D),44,43
 "06003","Alpine, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",(D),(D),303,452,441,700,520,495,548,(D),(D),3407,(D),1376,928,414,37,0,0,0
 "06003","Alpine, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",2011,1957,1202,800,(D),(D),(D),(D),(D),858,(D),526,594,710,796,799,757,(D),(D),677
 "06003","Alpine, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),(D),11,10,7,4,0,4,7,10,12,(D),(D),(D),(D),(D),142,63,44,41
