GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "25005","Bristol, MA",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),249388,(D),448802,440017,283268,497971,666815,775269,748105
 "25005","Bristol, MA",1,CAGDP2,11,"23","  Construction","Thousands of dollars",768806,(D),759604,842709,914443,1004598,984638,873438,807251,(D),829662,(D),933180,1052380,(D),(D),(D),(D),1365398,1369278
 "25005","Bristol, MA",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",3530130,3381383,(D),3116765,2828811,(D),(D),3186653,3154822,(D),3177943,(D),(D),(D),(D),(D),(D),(D),3679543,(D)
 "25005","Bristol, MA",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",2632519,(D),(D),(D),2097191,2427217,2345790,2522206,2433459,2665648,2481303,2469847,2538346,2781373,3393869,3360040,3003655,2705076,2834015,2691258
 "25005","Bristol, MA",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",897611,(D),(D),(D),731619,(D),(D),664448,721363,(D),696640,(D),(D),(D),(D),(D),(D),(D),845528,(D)
 "25005","Bristol, MA",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",(D),(D),(D),1468046,1448360,(D),1407378,1464997,(D),1560768,(D),(D),(D),(D),(D),(D),(D),2602162,2637613,2576107
 "25005","Bristol, MA",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",1363618,1430985,1442093,1506244,1595083,1608464,1582190,1500831,1497269,1539009,1547718,1543449,1595762,1611751,1700445,1769291,1790357,1840527,1943247,1941513
 "25005","Bristol, MA",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),498147,491188,(D),(D),(D),(D),(D),(D),715738
 "25005","Bristol, MA",1,CAGDP2,45,"51","  Information","Thousands of dollars",393849,400088,412434,439828,466536,512999,528813,584865,580162,560581,532852,(D),530488,523638,538872,527828,552568,599906,610706,614827
 "25005","Bristol, MA",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",2610787,2760372,2810789,2939754,3066120,3220516,3369343,3727422,3680871,3761325,3897210,3923046,3971164,4034300,4130103,4207930,4355426,4452203,4966625,5138930
 "25005","Bristol, MA",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",548654,583490,639017,611365,591477,625276,617304,629266,643044,650660,671205,681618,617813,629616,695731,761485,801665,874832,911922,960227
 "25005","Bristol, MA",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",2062133,2176882,2171771,2328389,2474643,2595240,2752039,3098156,3037827,3110665,3226004,3241428,3353351,3404684,3434372,3446445,3553761,3577371,4054703,4178703
 "25005","Bristol, MA",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",1076056,1146603,1231658,1347840,1502807,1517011,1626359,1753996,1657343,1700809,1859746,1997307,2050366,2190996,2477426,2242375,2311541,2329325,2415729,2378291
 "25005","Bristol, MA",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",(D),(D),625708,679328,713103,729001,727109,761273,712413,745123,767365,836830,866026,908619,985480,1018033,1129229,1166931,1221732,1209918
 "25005","Bristol, MA",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),262587,285962,372888,353338,442376,529312,507911,504777,596217,663540,646740,669273,862856,579000,460408,418736,438926,406235
 "25005","Bristol, MA",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),(D),343363,382551,416817,434673,456874,463410,437018,450909,496164,496936,537600,613105,629089,645342,721904,743659,755071,762138
 "25005","Bristol, MA",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",1386295,1490532,1598038,1707450,1804626,1882333,2007099,2208471,2341811,2420763,2507711,2602579,2652444,2704168,2797013,2941582,3041702,3144272,3280580,3087297
 "25005","Bristol, MA",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",109567,115413,128741,150575,151564,152154,158899,175745,192277,202606,213609,219109,218258,220014,226483,239092,243671,252092,267208,240935
 "25005","Bristol, MA",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",1276728,1375120,1469297,1556875,1653062,1730179,1848201,2032726,2149534,2218158,2294103,2383470,2434185,2484155,2570529,2702490,2798031,2892180,3013372,2846362
 "25005","Bristol, MA",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",491354,526637,532721,572311,584402,597343,607172,618518,634661,660611,694117,747412,786179,806436,875996,962180,996007,1045570,1091061,831244
 "25005","Bristol, MA",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",89185,95747,89007,94289,98874,98389,96286,99959,104189,110838,121809,133665,156615,157409,162244,167003,171203,184106,193963,121626
 "25005","Bristol, MA",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",402169,430890,443714,478022,485528,498954,510886,518559,530473,549773,572307,613747,629564,649027,713752,795178,824804,861464,897097,709618
 "25005","Bristol, MA",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",439069,489128,476122,492740,511770,519033,511878,(D),(D),(D),(D),524871,526352,554496,574572,603329,629901,667089,697886,636278
 "25005","Bristol, MA",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",1932613,2042139,2060763,2093068,2200456,2324582,2493074,2633545,2642850,2636353,2810306,2710638,2882647,2967776,3069057,3024364,3150837,3298675,3377839,3326446
 "25005","Bristol, MA",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),331493,(D),(D),324501,314168,(D),358082,(D),(D)
 "25005","Bristol, MA",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",(D),(D),(D),2974291,3043443,(D),2989568,2965828,(D),3099778,(D),(D),(D),(D),(D),(D),(D),4442689,4580860,4517620
 "25005","Bristol, MA",1,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),747534,(D),(D),(D),(D),(D),(D),(D),1463843
 "25005","Bristol, MA",1,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",3923979,3781471,(D),3556593,3295347,(D),(D),3771519,3734984,(D),3710795,3709779,(D),(D),(D),(D),(D),(D),4290250,(D)
 "25005","Bristol, MA",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4423145,4531331,4948960,5704017,5697613,5456696,(D),(D),5298585
 "25005","Bristol, MA",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),14351107,14812966,15281423,16092694,16400879,17248391,(D),(D),18668330
 "25007","Dukes, MA",1,CAGDP2,1,"...","All industry total","Thousands of dollars",898046,925228,920881,923372,996613,1035966,977887,1064795,1089046,1131721,1190687,1327262,1330924,1395202,1454632,1530303,1553376,1658066,1672936,1573284
 "25007","Dukes, MA",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",825647,848113,838264,834790,902483,935139,870067,949650,966872,1007121,1060959,1200803,1195540,1245695,1299082,1372565,1389775,1486786,1496522,1400271
 "25007","Dukes, MA",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),6875,(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,866,726,1041,0,(D),0,0
 "25007","Dukes, MA",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",1963,2208,2176,1884,(D),(D),2572,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,11,"23","  Construction","Thousands of dollars",128570,141242,147945,159257,165163,175791,167126,156119,(D),168403,167843,187216,168979,181816,(D),(D),(D),(D),199047,(D)
 "25007","Dukes, MA",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),16143,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),1929,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),14214,(D),(D),33286,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",69647,73066,83002,88325,86359,84760,79490,76057,75087,78743,79165,79450,83778,87562,93128,102184,103765,106670,111890,104900
 "25007","Dukes, MA",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",10964,12903,(D),(D),(D),(D),(D),15507,15919,16301,17099,16611,20382,19337,21931,24697,27198,27793,27946,18826
 "25007","Dukes, MA",1,CAGDP2,45,"51","  Information","Thousands of dollars",12423,17668,19353,17501,(D),(D),21436,25886,29055,22363,23869,21516,35406,38298,45581,(D),(D),(D),21650,20058
 "25007","Dukes, MA",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",385933,364501,324639,290784,253056,273361,274522,351734,332036,351123,384105,382361,358113,396312,383642,433998,427511,440221,462242,462844
 "25007","Dukes, MA",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",30642,33392,35092,35780,33570,33759,32824,34492,40380,41072,40787,39153,35772,35846,37796,43571,46718,46581,33756,36426
 "25007","Dukes, MA",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",355291,331109,289547,255003,219487,239602,241697,317242,291656,310052,343318,343208,322340,360466,345846,390427,380792,393641,428486,426418
 "25007","Dukes, MA",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),92922,85702,93268,97691,223066,229700,223946,241570,251953,266127,274475,267177,259543
 "25007","Dukes, MA",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",0,0,0,0,81155,68605,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),(D),31178,37046,38698,39716,43257,45452,43180,47732,50223,52073,54550,56830,62293,67819,72233,74235,73922,72463
 "25007","Dukes, MA",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",39395,42895,44184,46551,49070,53254,55225,(D),(D),(D),(D),73405,77050,77479,83989,90708,99522,102369,106592,106056
 "25007","Dukes, MA",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",1838,1942,2553,3217,2553,(D),3019,(D),(D),(D),(D),4510,4492,4852,5184,5088,4871,4884,4802,3911
 "25007","Dukes, MA",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",37556,40953,41631,43334,46517,(D),52206,57623,61200,62895,64469,68895,72558,72626,78806,85620,94651,97485,101790,102146
 "25007","Dukes, MA",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",73933,79782,82963,95960,106944,102190,100662,103304,111215,119728,125668,131355,142152,145029,159043,154975,162371,169011,180797,127934
 "25007","Dukes, MA",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",16411,19278,18525,25703,34743,31378,29996,29256,33753,38027,38409,36868,43446,44754,47448,48148,49233,51504,55559,39822
 "25007","Dukes, MA",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",57522,60504,64438,70256,72201,70812,70666,74048,77462,81701,87259,94488,98706,100276,111595,106827,113138,117507,125238,88112
 "25007","Dukes, MA",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",22447,25709,26131,27723,29426,31735,32373,33065,35625,37975,38258,37497,37392,38783,42583,44579,44711,45003,47958,42926
 "25007","Dukes, MA",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",72399,77115,82617,88582,94130,100827,107820,115144,122174,124600,129728,126459,135383,149508,155550,157738,163601,171281,176413,173012
 "25007","Dukes, MA",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),6875,(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",12927,15111,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",(D),(D),(D),(D),26285,31117,(D),42029,(D),(D),(D),(D),(D),(D),(D),(D),33973,94966,(D),(D)
 "25007","Dukes, MA",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),163473,169130,170965,(D),(D),(D),(D),203994,205736,209939,217477,191754,(D),(D),(D),(D),(D),(D),(D)
 "25007","Dukes, MA",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),684639,669135,663825,(D),(D),(D),(D),762878,801385,851020,983326,1003786,(D),(D),(D),(D),(D),(D),(D)
 "25009","Essex, MA",1,CAGDP2,1,"...","All industry total","Thousands of dollars",26793796,27462712,28608462,29315161,30700094,31943864,33684730,34069639,34314468,36265381,37145510,38171430,38798372,40106757,41709380,42920545,44388626,46692558,48494665,47142169
 "25009","Essex, MA",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",23994231,24537833,25585080,26204319,27458922,28532743,30071883,30279718,30493343,32323886,32914236,34066401,34526023,35610106,37072081,38293653,39669012,41759951,43492360,42169603
 "25009","Essex, MA",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",56059,54559,62176,64115,49948,58227,98305,49211,47565,61461,51785,66284,83568,61326,69869,66163,65161,59682,82819,66693
 "25009","Essex, MA",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",8899,11207,7313,9393,7383,7751,11625,6869,7208,6932,7919,8869,10217,9130,11902,15900,10569,11784,18396,16898
 "25009","Essex, MA",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",436267,290720,265552,273184,314514,377506,340655,325041,349553,343513,275831,232005,294295,319285,244171,248583,295033,483202,528087,763235
 "25009","Essex, MA",1,CAGDP2,11,"23","  Construction","Thousands of dollars",1261093,1343008,1366499,1372671,1453425,1470479,1434117,1317154,1224364,1157462,1241965,1411523,1532347,1714929,1883788,1971428,2056426,2201957,2346017,2244827
 "25009","Essex, MA",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",5752622,5860700,6313412,6085009,6471726,6917986,7573342,6474048,6216697,6713473,6946500,6790442,6578478,6773368,6877241,6962917,7244186,7896765,8030091,7817970
 "25009","Essex, MA",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",4440422,(D),4907726,4812903,5136157,5429929,6105284,4891253,4443824,4943308,5195170,4913881,4682648,4746677,4861254,5046250,5392657,5855576,6023757,5804866
 "25009","Essex, MA",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",1312199,(D),1405685,1272106,1335570,1488057,1468058,1582795,1772873,1770165,1751330,1876561,1895830,2026691,2015987,1916667,1851529,2041189,2006334,2013104
 "25009","Essex, MA",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",1661172,1542337,1562809,1654351,1578907,1686823,1887654,2133329,2311363,2479561,2352578,2246542,2346882,2457418,2536341,2462322,2561958,2539587,2541154,2511842
 "25009","Essex, MA",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",1712271,1758047,1894211,1986488,2082981,2091171,2000871,1913031,1972985,2072474,2061776,2071189,2121850,2143486,2210361,2231820,2258275,2275109,2410269,2365048
 "25009","Essex, MA",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",285840,284343,315712,320676,325054,332649,338462,347206,357847,391152,415434,410642,406433,413953,460786,487236,520257,559077,878012,747357
 "25009","Essex, MA",1,CAGDP2,45,"51","  Information","Thousands of dollars",970738,1053048,1036706,1162708,1253378,1177872,1183803,1302611,1264994,1398765,1503377,1444255,1563376,1527186,1625097,1701843,1777869,1788330,1820767,1846106
 "25009","Essex, MA",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",5314099,5548071,5660205,5559042,5785703,5790446,6065676,6692768,6812371,7273327,7378298,7958226,7903045,7994251,8266873,8575653,8610727,8996461,9412451,9865111
 "25009","Essex, MA",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",1247490,1326511,1464702,1220300,1299836,1426060,1387277,1338431,1521904,1595595,1703219,1851352,1818698,1652832,1917845,2091423,2103887,2270742,2308607,2582196
 "25009","Essex, MA",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",4066609,4221560,4195503,4338742,4485867,4364386,4678398,5354336,5290467,5677732,5675080,6106875,6084346,6341418,6349029,6484231,6506840,6725719,7103844,7282915
 "25009","Essex, MA",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",2734401,2698532,2926314,3266806,3537736,3782575,4093305,4329581,4252944,4447409,4492293,4888876,4864279,5017298,5173446,5454898,5923960,6291336,6370608,6014937
 "25009","Essex, MA",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",1523889,1583668,1746692,2031573,2252353,2427801,2537289,2798665,2717945,2804309,2805677,2881401,2821095,2904286,3116756,3324497,3568779,3845123,3831344,3630302
 "25009","Essex, MA",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",413293,333190,378559,420789,444695,429577,558835,513483,514460,496717,494429,867949,896047,940367,835602,872549,983078,1011415,969595,951290
 "25009","Essex, MA",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",797219,781674,801063,814444,840687,925197,997181,1017433,1020540,1146383,1192187,1139526,1147137,1172645,1221088,1257853,1372103,1434798,1569669,1433345
 "25009","Essex, MA",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",2249757,2424321,2538353,2744102,2877125,3075659,3274416,3609463,3854233,4063820,4220846,4445089,4613191,4821909,5158177,5428244,5517823,5626755,5776864,5380496
 "25009","Essex, MA",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",272372,288613,308411,346474,355299,372331,400540,437706,485966,512958,540827,567425,571020,594234,612039,644855,667331,695591,739367,671374
 "25009","Essex, MA",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",1977385,2135708,2229942,2397627,2521826,2703328,2873877,3171757,3368267,3550862,3680020,3877664,4042171,4227675,4546137,4783389,4850492,4931164,5037497,4709121
 "25009","Essex, MA",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",887500,932600,908911,937041,926485,940174,950004,981926,1019086,1088349,1139262,1239292,1340260,1443837,1592351,1680848,1764853,1884025,2075523,1476968
 "25009","Essex, MA",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",198246,215164,197503,202215,192531,198235,204278,218006,220885,244619,260593,282422,315883,337495,362932,372439,382297,412999,455140,298204
 "25009","Essex, MA",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",689254,717436,711408,734827,733954,741938,745726,763921,798201,843730,878669,956870,1024377,1106342,1229420,1308408,1382556,1471026,1620383,1178764
 "25009","Essex, MA",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",663516,736339,726908,768733,794558,823427,819649,797479,802134,826186,826371,853167,867803,912733,961680,1005798,1061913,1145881,1201303,1052116
 "25009","Essex, MA",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",2799564,2924879,3023382,3110842,3241172,3411121,3612846,3789921,3821125,3941496,4231274,4105030,4272349,4496650,4637299,4626892,4719614,4932607,5002305,4972567
 "25009","Essex, MA",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",64958,65767,69489,73508,57331,65978,109929,56080,54773,68393,59704,75153,93785,70456,81770,82063,75730,71467,101215,83592
 "25009","Essex, MA",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",3373443,3300384,3457020,3640839,3661888,3777994,3888525,4046360,4284348,4552035,4414354,4317731,4468732,4600904,4746702,4694141,4820233,4814696,4951423,4876890
 "25009","Essex, MA",1,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",722107,575063,581264,593859,639568,710155,679118,672247,707400,734666,691265,642647,700729,733238,704957,735819,815290,1042279,1406099,1510591
 "25009","Essex, MA",1,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",6723359,6913748,7350118,7247717,7725104,8095857,8757145,7776659,7481691,8112239,8449877,8234697,8141854,8300553,8502338,8664760,9022055,9685095,9850858,9664076
 "25009","Essex, MA",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",7078673,7269475,7749400,7531188,7982482,8454443,9117389,7847282,7495834,7939329,8248168,8277118,8204609,8558752,8842799,9016408,9376343,10170188,10477323,10146389
 "25009","Essex, MA",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",16915558,17268358,17835680,18673131,19476441,20078301,20954494,22432436,22997509,24384557,24666068,25789282,26321414,27051355,28229282,29277245,30292669,31589763,33015037,32023214
 "25011","Franklin, MA",1,CAGDP2,1,"...","All industry total","Thousands of dollars",2003700,2081393,2127585,2170477,2223185,2280820,2363139,2410196,2430121,2555377,2594702,2622514,2589956,2715974,2878572,2942869,3024708,3128618,3230198,3145383
 "25011","Franklin, MA",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",1737720,1806380,1846487,1878859,1923023,1967135,2025714,2056409,2071987,2181698,2205391,2245776,2200732,2314976,2463086,2524170,2592107,2674887,2769031,2694462
 "25011","Franklin, MA",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),(D),(D),(D),(D),32582,14848,11149,12078,8119,5910,19181,43357,(D),26249,28395,(D),21496,(D)
 "25011","Franklin, MA",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",0,120,106,147,178,1804,3041,2225,2143,1855,1692,1772,1760,2068,2398,2655,1942,(D),1819,2358
 "25011","Franklin, MA",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),8383,14713,23872,40570,29598,27980,40351,31978,(D),25569,47027,(D),62696,72224
 "25011","Franklin, MA",1,CAGDP2,11,"23","  Construction","Thousands of dollars",124237,127131,125984,122401,129434,132065,122706,114550,118654,127524,129361,147841,133128,136119,153409,156271,161599,167154,173545,(D)
 "25011","Franklin, MA",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",426160,413310,370175,335412,323744,348119,320769,326045,317073,334737,320876,334841,348805,339276,370615,373344,375165,447213,471351,484263
 "25011","Franklin, MA",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",279183,264644,222346,193342,187337,200830,175613,175195,169661,179315,185492,185579,185791,176139,189159,194818,206644,263631,(D),312272
 "25011","Franklin, MA",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",146977,148666,147829,142070,136407,147289,145156,150850,147412,155421,135383,149262,163014,163137,181456,178527,168521,183582,(D),171991
 "25011","Franklin, MA",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",65948,65173,68629,73712,70849,80463,80131,81138,73536,81564,81698,82355,89242,85267,86106,85316,94353,93842,92040,92834
 "25011","Franklin, MA",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",119524,124005,149730,157298,164091,163374,155357,155535,164829,170084,152024,148960,136726,138438,144376,158799,161603,(D),192450,192769
 "25011","Franklin, MA",1,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",38056,38166,55702,58158,54819,57530,57025,58992,61975,62930,69732,72551,80887,68778,71035,74445,71501,74226,70439,58474
 "25011","Franklin, MA",1,CAGDP2,45,"51","  Information","Thousands of dollars",67940,85320,85121,96350,100749,95224,104197,100212,87016,87692,84064,87749,87509,83269,84405,84322,85039,84584,89428,77078
 "25011","Franklin, MA",1,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",361254,374833,363972,389096,409255,423242,455273,515599,516545,543554,586634,565467,605888,574952,640720,650538,649460,623215,633388,618339
 "25011","Franklin, MA",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",80530,75972,70326,68996,70684,75330,81633,84129,87590,87105,84794,87530,73128,66782,74167,82737,79874,81637,86530,89804
 "25011","Franklin, MA",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",280723,298861,293646,320100,338571,347912,373641,431470,428955,456449,501840,477937,532760,508170,566552,567801,569586,541579,546859,528535
 "25011","Franklin, MA",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",(D),(D),(D),(D),(D),(D),285449,246705,257548,268867,288948,297155,181819,315652,(D),340534,355257,362350,358089,351556
 "25011","Franklin, MA",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",50037,54188,56106,54198,54596,60232,57248,64523,60464,62470,66343,67321,66786,84490,84931,89072,91467,92902,94666,98607
 "25011","Franklin, MA",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),(D),(D),(D),(D),194569,148201,164180,170861,185564,191351,74054,188226,202827,207589,210409,211682,200761,198392
 "25011","Franklin, MA",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",26701,31573,32225,33360,31374,29994,33632,33982,32904,35536,37041,38483,40979,42936,(D),43873,53382,57766,62663,54557
 "25011","Franklin, MA",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",203810,217102,229331,239789,243834,249938,257769,287192,293533,299062,301393,312529,308179,325873,340486,368671,375233,389068,407581,383580
 "25011","Franklin, MA",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",78705,77246,81309,86361,85356,85424,85807,100448,100786,101736,102417,104578,102383,108894,110591,122123,122161,125853,133573,124381
 "25011","Franklin, MA",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",125105,139856,148021,153428,158478,164515,171961,186744,192747,197326,198976,207951,205797,216979,229895,246549,253072,263215,274008,259199
